  13  0.9990E+00  0.1000E+01  0.1004E+01  0.1008E+01  0.1005E+01  0.9840E+00  0.9520E+00  0.9330E+00  0.9290E+00  0.9250E+00  0.8740E+00  0.8490E+00  0.2310E+00  0.4350E+00  0.7460E+00  0.8080E+00  0.7530E+00  0.7140E+00  0.5810E+00  0.3200E+00  0.5160E+00
  14  0.9400E+00  0.9420E+00  0.9480E+00  0.9500E+00  0.9450E+00  0.9240E+00  0.8890E+00  0.8650E+00  0.8620E+00  0.8570E+00  0.8040E+00  0.7740E+00  0.1760E+00  0.3370E+00  0.6560E+00  0.7290E+00  0.6670E+00  0.6230E+00  0.4960E+00  0.2590E+00  0.3910E+00
  15  0.9100E+00  0.9070E+00  0.9070E+00  0.9050E+00  0.8970E+00  0.8780E+00  0.8480E+00  0.8380E+00  0.8360E+00  0.8320E+00  0.7830E+00  0.7760E+00  0.1640E+00  0.3380E+00  0.6750E+00  0.7490E+00  0.7130E+00  0.6830E+00  0.5170E+00  0.2340E+00  0.5620E+00
  16  0.1057E+01  0.1048E+01  0.1028E+01  0.1012E+01  0.9960E+00  0.9730E+00  0.9550E+00  0.9540E+00  0.9550E+00  0.9500E+00  0.9030E+00  0.9230E+00  0.3640E+00  0.5730E+00  0.8510E+00  0.9090E+00  0.8930E+00  0.8750E+00  0.7230E+00  0.4810E+00  0.7860E+00
  17  0.1059E+01  0.1053E+01  0.1038E+01  0.1024E+01  0.1015E+01  0.9980E+00  0.9860E+00  0.9830E+00  0.9830E+00  0.9820E+00  0.9430E+00  0.9620E+00  0.3310E+00  0.5390E+00  0.8760E+00  0.9530E+00  0.9430E+00  0.9330E+00  0.7750E+00  0.4940E+00  0.8800E+00
  18  0.8880E+00  0.8820E+00  0.8650E+00  0.8530E+00  0.8400E+00  0.8250E+00  0.8060E+00  0.8020E+00  0.8040E+00  0.7980E+00  0.7570E+00  0.7710E+00  0.2060E+00  0.3950E+00  0.6960E+00  0.7590E+00  0.7440E+00  0.7310E+00  0.5490E+00  0.2370E+00  0.7010E+00
  19  0.9470E+00  0.9510E+00  0.9670E+00  0.9830E+00  0.9810E+00  0.9730E+00  0.9430E+00  0.9220E+00  0.9190E+00  0.9140E+00  0.8450E+00  0.8200E+00  0.2170E+00  0.3820E+00  0.6920E+00  0.7690E+00  0.6940E+00  0.6380E+00  0.4700E+00  0.1970E+00  0.3500E+00
  20  0.7360E+00  0.7340E+00  0.7290E+00  0.7250E+00  0.7160E+00  0.7000E+00  0.6730E+00  0.6590E+00  0.6560E+00  0.6540E+00  0.6000E+00  0.5920E+00  0.1400E+00  0.2670E+00  0.5110E+00  0.5630E+00  0.5190E+00  0.4860E+00  0.3450E+00  0.1480E+00  0.3360E+00
  21  0.8420E+00  0.8320E+00  0.8170E+00  0.8020E+00  0.7920E+00  0.7750E+00  0.7540E+00  0.7510E+00  0.7500E+00  0.7480E+00  0.7070E+00  0.7200E+00  0.1850E+00  0.3620E+00  0.6490E+00  0.7060E+00  0.6910E+00  0.6760E+00  0.5120E+00  0.2470E+00  0.6240E+00
  22  0.8320E+00  0.8260E+00  0.8170E+00  0.8090E+00  0.7990E+00  0.7810E+00  0.7490E+00  0.7300E+00  0.7280E+00  0.7230E+00  0.6660E+00  0.6530E+00  0.1590E+00  0.3030E+00  0.5610E+00  0.6190E+00  0.5710E+00  0.5370E+00  0.3850E+00  0.1500E+00  0.3910E+00
  23  0.8640E+00  0.8700E+00  0.8800E+00  0.8910E+00  0.8880E+00  0.8780E+00  0.8520E+00  0.8380E+00  0.8350E+00  0.8300E+00  0.7740E+00  0.7550E+00  0.1760E+00  0.3490E+00  0.6550E+00  0.7090E+00  0.6440E+00  0.5970E+00  0.4470E+00  0.1980E+00  0.3500E+00
  24  0.7250E+00  0.7220E+00  0.7130E+00  0.7060E+00  0.7010E+00  0.6890E+00  0.6760E+00  0.6740E+00  0.6740E+00  0.6730E+00  0.6520E+00  0.6600E+00  0.2140E+00  0.3810E+00  0.6100E+00  0.6490E+00  0.6430E+00  0.6350E+00  0.5500E+00  0.3730E+00  0.6030E+00
  25  0.8610E+00  0.8640E+00  0.8750E+00  0.8860E+00  0.8830E+00  0.8720E+00  0.8490E+00  0.8310E+00  0.8280E+00  0.8240E+00  0.7720E+00  0.7430E+00  0.1950E+00  0.3740E+00  0.6530E+00  0.6990E+00  0.6320E+00  0.5870E+00  0.4520E+00  0.2170E+00  0.3390E+00
  26  0.7690E+00  0.7700E+00  0.7750E+00  0.7830E+00  0.7800E+00  0.7700E+00  0.7500E+00  0.7390E+00  0.7370E+00  0.7350E+00  0.6890E+00  0.6810E+00  0.1560E+00  0.3020E+00  0.5860E+00  0.6500E+00  0.6100E+00  0.5800E+00  0.4450E+00  0.2200E+00  0.4300E+00
  27  0.7840E+00  0.7930E+00  0.8050E+00  0.8220E+00  0.8210E+00  0.8130E+00  0.7920E+00  0.7800E+00  0.7790E+00  0.7740E+00  0.7210E+00  0.7060E+00  0.1580E+00  0.3400E+00  0.6230E+00  0.6690E+00  0.6150E+00  0.5730E+00  0.4210E+00  0.1680E+00  0.3550E+00
  28  0.7930E+00  0.7940E+00  0.7990E+00  0.8040E+00  0.8010E+00  0.7910E+00  0.7670E+00  0.7490E+00  0.7470E+00  0.7420E+00  0.6920E+00  0.6670E+00  0.1700E+00  0.3150E+00  0.5710E+00  0.6260E+00  0.5660E+00  0.5210E+00  0.3990E+00  0.1860E+00  0.2980E+00
  29  0.8130E+00  0.8190E+00  0.8280E+00  0.8390E+00  0.8340E+00  0.8260E+00  0.8000E+00  0.7860E+00  0.7840E+00  0.7780E+00  0.7230E+00  0.7000E+00  0.1890E+00  0.3670E+00  0.6220E+00  0.6580E+00  0.5960E+00  0.5510E+00  0.4040E+00  0.1640E+00  0.3240E+00
  30  0.7800E+00  0.7830E+00  0.7920E+00  0.8030E+00  0.8000E+00  0.7930E+00  0.7710E+00  0.7580E+00  0.7560E+00  0.7520E+00  0.7000E+00  0.6820E+00  0.1490E+00  0.2980E+00  0.5810E+00  0.6410E+00  0.5820E+00  0.5380E+00  0.3980E+00  0.1670E+00  0.3200E+00
  31  0.7670E+00  0.7690E+00  0.7730E+00  0.7820E+00  0.7780E+00  0.7680E+00  0.7490E+00  0.7340E+00  0.7310E+00  0.7260E+00  0.6760E+00  0.6580E+00  0.1730E+00  0.3210E+00  0.5670E+00  0.6180E+00  0.5590E+00  0.5170E+00  0.3870E+00  0.1710E+00  0.3180E+00
  32  0.7070E+00  0.7090E+00  0.7170E+00  0.7250E+00  0.7210E+00  0.7140E+00  0.6950E+00  0.6820E+00  0.6780E+00  0.6750E+00  0.6250E+00  0.6090E+00  0.1410E+00  0.2570E+00  0.5050E+00  0.5700E+00  0.5130E+00  0.4730E+00  0.3480E+00  0.1570E+00  0.2770E+00
  33  0.7450E+00  0.7520E+00  0.7660E+00  0.7840E+00  0.7830E+00  0.7800E+00  0.7630E+00  0.7510E+00  0.7510E+00  0.7470E+00  0.6960E+00  0.6810E+00  0.1540E+00  0.3040E+00  0.5870E+00  0.6420E+00  0.5850E+00  0.5430E+00  0.4000E+00  0.1700E+00  0.3340E+00
  34  0.7660E+00  0.7670E+00  0.7770E+00  0.7870E+00  0.7840E+00  0.7800E+00  0.7610E+00  0.7500E+00  0.7470E+00  0.7450E+00  0.6940E+00  0.6790E+00  0.1670E+00  0.3160E+00  0.5830E+00  0.6390E+00  0.5760E+00  0.5300E+00  0.3880E+00  0.1580E+00  0.2970E+00
  35  0.7220E+00  0.7200E+00  0.7100E+00  0.7030E+00  0.6980E+00  0.6810E+00  0.6590E+00  0.6490E+00  0.6490E+00  0.6430E+00  0.6050E+00  0.5970E+00  0.2000E+00  0.3290E+00  0.5300E+00  0.5720E+00  0.5350E+00  0.5080E+00  0.4030E+00  0.2360E+00  0.3830E+00
  36  0.6230E+00  0.6190E+00  0.6150E+00  0.6080E+00  0.6020E+00  0.5910E+00  0.5740E+00  0.5650E+00  0.5630E+00  0.5620E+00  0.5420E+00  0.5330E+00  0.2180E+00  0.3120E+00  0.4770E+00  0.5160E+00  0.4910E+00  0.4750E+00  0.4220E+00  0.3300E+00  0.3900E+00
  37  0.6390E+00  0.6420E+00  0.6490E+00  0.6560E+00  0.6530E+00  0.6440E+00  0.6230E+00  0.6130E+00  0.6110E+00  0.6080E+00  0.5680E+00  0.5440E+00  0.1230E+00  0.2460E+00  0.4680E+00  0.5040E+00  0.4410E+00  0.3970E+00  0.3160E+00  0.1680E+00  0.1870E+00
  38  0.8090E+00  0.8060E+00  0.7970E+00  0.7900E+00  0.7850E+00  0.7720E+00  0.7580E+00  0.7520E+00  0.7520E+00  0.7470E+00  0.7220E+00  0.7250E+00  0.2790E+00  0.4500E+00  0.6710E+00  0.7100E+00  0.6950E+00  0.6830E+00  0.5900E+00  0.4080E+00  0.6410E+00
  39  0.6740E+00  0.6710E+00  0.6670E+00  0.6610E+00  0.6580E+00  0.6500E+00  0.6410E+00  0.6370E+00  0.6360E+00  0.6360E+00  0.6170E+00  0.6210E+00  0.2310E+00  0.3650E+00  0.5680E+00  0.6100E+00  0.5990E+00  0.5900E+00  0.5250E+00  0.3930E+00  0.5580E+00
  40  0.5530E+00  0.5540E+00  0.5580E+00  0.5630E+00  0.5590E+00  0.5470E+00  0.5250E+00  0.5130E+00  0.5110E+00  0.5080E+00  0.4640E+00  0.4470E+00  0.9800E-01  0.2040E+00  0.3810E+00  0.4050E+00  0.3420E+00  0.2980E+00  0.2090E+00  0.7700E-01  0.1190E+00
  41  0.6100E+00  0.6060E+00  0.5920E+00  0.5830E+00  0.5760E+00  0.5630E+00  0.5440E+00  0.5350E+00  0.5330E+00  0.5300E+00  0.4980E+00  0.4920E+00  0.1440E+00  0.2420E+00  0.4220E+00  0.4690E+00  0.4360E+00  0.4130E+00  0.3220E+00  0.1770E+00  0.3140E+00
  42  0.9350E+00  0.9290E+00  0.9140E+00  0.9010E+00  0.8910E+00  0.8790E+00  0.8690E+00  0.8740E+00  0.8720E+00  0.8720E+00  0.8400E+00  0.8600E+00  0.2280E+00  0.4260E+00  0.7700E+00  0.8530E+00  0.8490E+00  0.8430E+00  0.6570E+00  0.3260E+00  0.8240E+00
  43  0.5080E+00  0.5120E+00  0.5140E+00  0.5180E+00  0.5170E+00  0.5080E+00  0.4950E+00  0.4890E+00  0.4890E+00  0.4870E+00  0.4540E+00  0.4400E+00  0.9600E-01  0.2020E+00  0.3790E+00  0.4050E+00  0.3490E+00  0.3070E+00  0.2230E+00  0.9000E-01  0.1240E+00
  44  0.6260E+00  0.6280E+00  0.6350E+00  0.6430E+00  0.6400E+00  0.6320E+00  0.6180E+00  0.6090E+00  0.6070E+00  0.6040E+00  0.5590E+00  0.5390E+00  0.1390E+00  0.2590E+00  0.4580E+00  0.4910E+00  0.4210E+00  0.3700E+00  0.2730E+00  0.1180E+00  0.1610E+00
  45  0.5490E+00  0.5510E+00  0.5550E+00  0.5590E+00  0.5550E+00  0.5470E+00  0.5340E+00  0.5280E+00  0.5250E+00  0.5230E+00  0.4870E+00  0.4740E+00  0.1120E+00  0.2190E+00  0.4070E+00  0.4370E+00  0.3830E+00  0.3460E+00  0.2580E+00  0.1120E+00  0.1810E+00
  46  0.5820E+00  0.5860E+00  0.5940E+00  0.6030E+00  0.6010E+00  0.5950E+00  0.5840E+00  0.5780E+00  0.5770E+00  0.5740E+00  0.5350E+00  0.5270E+00  0.1200E+00  0.2480E+00  0.4570E+00  0.4890E+00  0.4350E+00  0.3950E+00  0.2870E+00  0.1140E+00  0.2130E+00
  47  0.8410E+00  0.8340E+00  0.8230E+00  0.8120E+00  0.8050E+00  0.7920E+00  0.7810E+00  0.7810E+00  0.7800E+00  0.7780E+00  0.7440E+00  0.7610E+00  0.2530E+00  0.4300E+00  0.6950E+00  0.7510E+00  0.7410E+00  0.7300E+00  0.5760E+00  0.3090E+00  0.6820E+00
  48  0.8280E+00  0.8260E+00  0.8190E+00  0.8200E+00  0.8150E+00  0.8080E+00  0.8020E+00  0.8080E+00  0.8080E+00  0.8080E+00  0.7770E+00  0.7970E+00  0.2020E+00  0.3780E+00  0.7060E+00  0.7890E+00  0.7860E+00  0.7800E+00  0.6100E+00  0.2990E+00  0.7660E+00
  49  0.5800E+00  0.5870E+00  0.6000E+00  0.6170E+00  0.6160E+00  0.6120E+00  0.5960E+00  0.5860E+00  0.5830E+00  0.5810E+00  0.5300E+00  0.5160E+00  0.1150E+00  0.2450E+00  0.4480E+00  0.4720E+00  0.4080E+00  0.3610E+00  0.2440E+00  0.7900E-01  0.1610E+00
  50  0.5600E+00  0.5580E+00  0.5540E+00  0.5500E+00  0.5440E+00  0.5300E+00  0.5120E+00  0.5060E+00  0.5050E+00  0.5020E+00  0.4630E+00  0.4490E+00  0.1220E+00  0.2320E+00  0.3910E+00  0.4090E+00  0.3490E+00  0.3050E+00  0.2190E+00  0.8700E-01  0.1270E+00
  51  0.5240E+00  0.5270E+00  0.5310E+00  0.5380E+00  0.5360E+00  0.5320E+00  0.5220E+00  0.5190E+00  0.5180E+00  0.5160E+00  0.4780E+00  0.4700E+00  0.1010E+00  0.2030E+00  0.3970E+00  0.4320E+00  0.3770E+00  0.3360E+00  0.2360E+00  0.8700E-01  0.1580E+00
  52  0.8800E+00  0.8690E+00  0.8530E+00  0.8370E+00  0.8270E+00  0.8110E+00  0.8000E+00  0.8000E+00  0.7990E+00  0.7980E+00  0.7680E+00  0.7830E+00  0.2940E+00  0.4610E+00  0.7130E+00  0.7720E+00  0.7660E+00  0.7530E+00  0.6340E+00  0.4140E+00  0.7110E+00
  53  0.9310E+00  0.9230E+00  0.9050E+00  0.8880E+00  0.8810E+00  0.8660E+00  0.8560E+00  0.8540E+00  0.8550E+00  0.8540E+00  0.8300E+00  0.8440E+00  0.3240E+00  0.4870E+00  0.7640E+00  0.8340E+00  0.8260E+00  0.8200E+00  0.7200E+00  0.5190E+00  0.7600E+00
  54  0.5190E+00  0.5220E+00  0.5300E+00  0.5380E+00  0.5360E+00  0.5260E+00  0.5140E+00  0.5040E+00  0.5030E+00  0.5010E+00  0.4650E+00  0.4440E+00  0.9500E-01  0.1960E+00  0.3750E+00  0.4010E+00  0.3370E+00  0.2940E+00  0.2230E+00  0.1080E+00  0.1180E+00
  55  0.8900E+00  0.8830E+00  0.8720E+00  0.8630E+00  0.8560E+00  0.8430E+00  0.8340E+00  0.8350E+00  0.8340E+00  0.8330E+00  0.8070E+00  0.8170E+00  0.2960E+00  0.4880E+00  0.7510E+00  0.8100E+00  0.8020E+00  0.7950E+00  0.6590E+00  0.3860E+00  0.7730E+00
  56  0.5620E+00  0.5570E+00  0.5490E+00  0.5390E+00  0.5340E+00  0.5230E+00  0.5120E+00  0.5070E+00  0.5080E+00  0.5060E+00  0.4840E+00  0.4900E+00  0.1460E+00  0.2500E+00  0.4330E+00  0.4760E+00  0.4580E+00  0.4460E+00  0.3610E+00  0.2080E+00  0.4080E+00
  57  0.4430E+00  0.4440E+00  0.4470E+00  0.4510E+00  0.4490E+00  0.4420E+00  0.4350E+00  0.4360E+00  0.4360E+00  0.4360E+00  0.4070E+00  0.4080E+00  0.8900E-01  0.1830E+00  0.3480E+00  0.3750E+00  0.3250E+00  0.2860E+00  0.1970E+00  0.6800E-01  0.1220E+00
  58  0.8820E+00  0.8750E+00  0.8610E+00  0.8510E+00  0.8420E+00  0.8280E+00  0.8180E+00  0.8190E+00  0.8210E+00  0.8180E+00  0.7770E+00  0.8000E+00  0.2500E+00  0.4490E+00  0.7290E+00  0.7890E+00  0.7800E+00  0.7670E+00  0.5720E+00  0.2520E+00  0.7410E+00
  59  0.4560E+00  0.4540E+00  0.4450E+00  0.4400E+00  0.4340E+00  0.4200E+00  0.4080E+00  0.4030E+00  0.4020E+00  0.4010E+00  0.3710E+00  0.3630E+00  0.7900E-01  0.1570E+00  0.3010E+00  0.3290E+00  0.2770E+00  0.2410E+00  0.1690E+00  0.6600E-01  0.9800E-01
  60  0.8270E+00  0.8200E+00  0.8080E+00  0.7990E+00  0.7930E+00  0.7810E+00  0.7720E+00  0.7740E+00  0.7740E+00  0.7710E+00  0.7490E+00  0.7620E+00  0.2300E+00  0.4140E+00  0.6970E+00  0.7570E+00  0.7540E+00  0.7510E+00  0.6270E+00  0.3820E+00  0.7290E+00
  61  0.6210E+00  0.6160E+00  0.6060E+00  0.5970E+00  0.5910E+00  0.5790E+00  0.5660E+00  0.5600E+00  0.5610E+00  0.5580E+00  0.5370E+00  0.5400E+00  0.2020E+00  0.3050E+00  0.4790E+00  0.5250E+00  0.5050E+00  0.4880E+00  0.4180E+00  0.2920E+00  0.4220E+00
  62  0.6360E+00  0.6300E+00  0.6160E+00  0.6020E+00  0.5940E+00  0.5800E+00  0.5670E+00  0.5640E+00  0.5620E+00  0.5600E+00  0.5360E+00  0.5390E+00  0.1360E+00  0.2590E+00  0.4770E+00  0.5260E+00  0.5110E+00  0.5010E+00  0.3970E+00  0.2090E+00  0.4680E+00
  63  0.4750E+00  0.4770E+00  0.4820E+00  0.4900E+00  0.4860E+00  0.4780E+00  0.4720E+00  0.4730E+00  0.4730E+00  0.4720E+00  0.4440E+00  0.4440E+00  0.9800E-01  0.2060E+00  0.3850E+00  0.4110E+00  0.3610E+00  0.3230E+00  0.2290E+00  0.8600E-01  0.1510E+00
  64  0.1011E+01  0.1000E+01  0.9800E+00  0.9640E+00  0.9530E+00  0.9340E+00  0.9270E+00  0.9270E+00  0.9280E+00  0.9260E+00  0.8980E+00  0.9130E+00  0.4570E+00  0.6250E+00  0.8570E+00  0.9040E+00  0.8960E+00  0.8900E+00  0.8040E+00  0.6600E+00  0.8180E+00
  65  0.6710E+00  0.6670E+00  0.6590E+00  0.6530E+00  0.6480E+00  0.6380E+00  0.6300E+00  0.6290E+00  0.6280E+00  0.6280E+00  0.6040E+00  0.6080E+00  0.1630E+00  0.3050E+00  0.5410E+00  0.5910E+00  0.5760E+00  0.5640E+00  0.4660E+00  0.2760E+00  0.5300E+00
  66  0.6710E+00  0.6670E+00  0.6590E+00  0.6530E+00  0.6480E+00  0.6380E+00  0.6300E+00  0.6290E+00  0.6280E+00  0.6280E+00  0.6040E+00  0.6080E+00  0.1630E+00  0.3050E+00  0.5410E+00  0.5910E+00  0.5760E+00  0.5640E+00  0.4660E+00  0.2760E+00  0.5300E+00
  67  0.4330E+00  0.4320E+00  0.4280E+00  0.4250E+00  0.4200E+00  0.4090E+00  0.3940E+00  0.3880E+00  0.3870E+00  0.3860E+00  0.3540E+00  0.3530E+00  0.7900E-01  0.1640E+00  0.3060E+00  0.3250E+00  0.2830E+00  0.2520E+00  0.1740E+00  0.6800E-01  0.1440E+00
  68  0.4360E+00  0.4350E+00  0.4320E+00  0.4300E+00  0.4260E+00  0.4150E+00  0.4090E+00  0.4100E+00  0.4120E+00  0.4080E+00  0.3800E+00  0.3800E+00  0.1060E+00  0.2040E+00  0.3360E+00  0.3500E+00  0.3020E+00  0.2660E+00  0.1830E+00  0.6300E-01  0.1190E+00
  69  0.6510E+00  0.6430E+00  0.6270E+00  0.6140E+00  0.6070E+00  0.5920E+00  0.5820E+00  0.5780E+00  0.5780E+00  0.5770E+00  0.5510E+00  0.5610E+00  0.2080E+00  0.3350E+00  0.5150E+00  0.5510E+00  0.5410E+00  0.5300E+00  0.4270E+00  0.2440E+00  0.5020E+00
  70  0.9150E+00  0.9090E+00  0.8960E+00  0.8870E+00  0.8810E+00  0.8730E+00  0.8670E+00  0.8700E+00  0.8700E+00  0.8710E+00  0.8500E+00  0.8650E+00  0.3310E+00  0.5160E+00  0.7990E+00  0.8590E+00  0.8580E+00  0.8540E+00  0.7580E+00  0.5490E+00  0.8330E+00
  71  0.4390E+00  0.4460E+00  0.4530E+00  0.4650E+00  0.4640E+00  0.4580E+00  0.4480E+00  0.4430E+00  0.4420E+00  0.4390E+00  0.3970E+00  0.3910E+00  0.8300E-01  0.1810E+00  0.3350E+00  0.3520E+00  0.2950E+00  0.2550E+00  0.1630E+00  0.4600E-01  0.1050E+00
  72  0.3720E+00  0.3750E+00  0.3770E+00  0.3800E+00  0.3770E+00  0.3620E+00  0.3470E+00  0.3420E+00  0.3400E+00  0.3380E+00  0.3080E+00  0.2990E+00  0.7800E-01  0.1500E+00  0.2550E+00  0.2660E+00  0.2160E+00  0.1820E+00  0.1240E+00  0.4300E-01  0.5800E-01
  73  0.3710E+00  0.3730E+00  0.3770E+00  0.3820E+00  0.3810E+00  0.3740E+00  0.3700E+00  0.3720E+00  0.3720E+00  0.3710E+00  0.3470E+00  0.3440E+00  0.7000E-01  0.1440E+00  0.2860E+00  0.3120E+00  0.2630E+00  0.2280E+00  0.1570E+00  0.5800E-01  0.8500E-01
  74  0.3790E+00  0.3780E+00  0.3780E+00  0.3820E+00  0.3800E+00  0.3720E+00  0.3710E+00  0.3740E+00  0.3750E+00  0.3750E+00  0.3520E+00  0.3500E+00  0.9000E-01  0.1670E+00  0.2970E+00  0.3200E+00  0.2730E+00  0.2360E+00  0.1660E+00  0.6200E-01  0.9000E-01
  75  0.3820E+00  0.3830E+00  0.3870E+00  0.3930E+00  0.3920E+00  0.3880E+00  0.3860E+00  0.3870E+00  0.3880E+00  0.3880E+00  0.3620E+00  0.3590E+00  0.7500E-01  0.1450E+00  0.2910E+00  0.3250E+00  0.2770E+00  0.2400E+00  0.1700E+00  0.6600E-01  0.9700E-01
  76  0.3950E+00  0.4000E+00  0.4060E+00  0.4120E+00  0.4130E+00  0.4060E+00  0.4020E+00  0.4030E+00  0.4030E+00  0.4020E+00  0.3730E+00  0.3700E+00  0.7700E-01  0.1580E+00  0.3100E+00  0.3350E+00  0.2830E+00  0.2420E+00  0.1690E+00  0.6100E-01  0.9000E-01
  77  0.4770E+00  0.4750E+00  0.4690E+00  0.4670E+00  0.4630E+00  0.4530E+00  0.4490E+00  0.4520E+00  0.4520E+00  0.4510E+00  0.4260E+00  0.4210E+00  0.1130E+00  0.2100E+00  0.3620E+00  0.3890E+00  0.3380E+00  0.3000E+00  0.2170E+00  0.8700E-01  0.1380E+00
  78  0.5160E+00  0.5130E+00  0.5060E+00  0.5000E+00  0.4970E+00  0.4930E+00  0.4880E+00  0.4880E+00  0.4880E+00  0.4880E+00  0.4720E+00  0.4830E+00  0.1550E+00  0.2550E+00  0.4290E+00  0.4730E+00  0.4630E+00  0.4560E+00  0.3810E+00  0.2510E+00  0.4240E+00
  79  0.4230E+00  0.4240E+00  0.4280E+00  0.4340E+00  0.4330E+00  0.4270E+00  0.4240E+00  0.4270E+00  0.4270E+00  0.4260E+00  0.3970E+00  0.3990E+00  0.8200E-01  0.1730E+00  0.3380E+00  0.3670E+00  0.3190E+00  0.2840E+00  0.1930E+00  0.6300E-01  0.1360E+00
  80  0.9530E+00  0.9440E+00  0.9190E+00  0.8960E+00  0.8830E+00  0.8610E+00  0.8450E+00  0.8460E+00  0.8480E+00  0.8420E+00  0.7940E+00  0.8270E+00  0.2480E+00  0.4520E+00  0.7500E+00  0.8210E+00  0.8120E+00  0.8020E+00  0.5670E+00  0.2120E+00  0.7820E+00
  81  0.1008E+01  0.9990E+00  0.9840E+00  0.9710E+00  0.9620E+00  0.9490E+00  0.9420E+00  0.9460E+00  0.9470E+00  0.9480E+00  0.9150E+00  0.9380E+00  0.3630E+00  0.5570E+00  0.8600E+00  0.9340E+00  0.9330E+00  0.9280E+00  0.7880E+00  0.5400E+00  0.9060E+00
