0.45;2250.3;2249.9;2248.7;2246.8;2244.1;2240.7;2236.5;2231.5;2225.8;2219.3;2212.1;2204.1;2195.3;2185.8;2175.6;2164.6;2152.9;2140.4;2127.3;2113.3;2098.7;2083.3;2067.3;2050.5;2033.0;2014.8;1996.0;1976.4;1956.2;1935.3;1913.7;1891.5;1868.6;1845.1;1820.9;1796.1;1770.7;1744.7;1718.1;1690.9;1663.1;1634.7;1605.8;1576.3;1546.2;1515.6;1484.6;1452.9;1420.8;1388.2;1355.2;1321.6;1287.7;1253.3;1218.4;1183.2;1147.6;1111.6;1075.2;1038.6;1001.6;964.3;926.75;888.95;850.93;812.72;774.36;735.86;697.28;658.65;620.02;581.44;542.96;504.66;466.6;428.87;391.57;354.8;318.7;283.41;249.09;215.95;184.2;154.07;125.81;99.63;75.661;53.869;34.033
0.455;2151.6;2151.3;2150.2;2148.4;2145.8;2142.5;2138.5;2133.8;2128.3;2122.1;2115.2;2107.6;2099.3;2090.2;2080.5;2070.0;2058.8;2047.0;2034.4;2021.1;2007.2;1992.6;1977.2;1961.3;1944.6;1927.3;1909.3;1890.7;1871.4;1851.4;1830.9;1809.7;1787.9;1765.5;1742.4;1718.8;1694.6;1669.8;1644.4;1618.5;1591.9;1564.9;1537.3;1509.2;1480.5;1451.4;1421.7;1391.6;1360.9;1329.9;1298.3;1266.3;1233.9;1201.1;1167.8;1134.2;1100.2;1065.9;1031.2;996.15;960.83;925.22;889.35;853.24;816.91;780.39;743.71;706.9;670.0;633.03;596.06;559.11;522.26;485.55;449.05;412.85;377.04;341.72;307.0;273.04;239.99;208.04;177.4;148.3;120.99;95.685;72.541;51.548;32.498
0.46;2175.6;2175.3;2174.2;2172.3;2169.7;2166.4;2162.4;2157.6;2152.1;2145.9;2138.9;2131.2;2122.8;2113.7;2103.8;2093.3;2082.0;2070.0;2057.4;2044.0;2029.9;2015.2;1999.7;1983.6;1966.8;1949.3;1931.1;1912.3;1892.9;1872.8;1852.0;1830.7;1808.7;1786.0;1762.8;1738.9;1714.5;1689.5;1663.9;1637.7;1610.9;1583.6;1555.8;1527.4;1498.5;1469.0;1439.1;1408.7;1377.8;1346.4;1314.5;1282.2;1249.5;1216.3;1182.8;1148.8;1114.5;1079.8;1044.7;1009.3;973.66;937.67;901.42;864.91;828.18;791.26;754.16;716.92;679.58;642.17;604.74;567.33;529.99;492.79;455.8;419.08;382.74;346.88;311.61;277.09;243.47;210.94;179.73;150.07;122.22;96.431;72.876;51.575;32.335
0.465;2157.2;2156.8;2155.7;2153.9;2151.3;2148.1;2144.1;2139.4;2133.9;2127.7;2120.9;2113.3;2105.0;2095.9;2086.2;2075.8;2064.6;2052.8;2040.2;2027.0;2013.1;1998.5;1983.2;1967.3;1950.6;1933.4;1915.4;1896.8;1877.6;1857.7;1837.2;1816.1;1794.3;1771.9;1748.9;1725.3;1701.2;1676.4;1651.1;1625.2;1598.7;1571.7;1544.2;1516.1;1487.5;1458.4;1428.8;1398.6;1368.1;1337.0;1305.5;1273.5;1241.1;1208.3;1175.1;1141.5;1107.5;1073.1;1038.4;1003.4;968.04;932.4;896.48;860.31;823.91;787.31;750.54;713.62;676.58;639.47;602.33;565.19;528.12;491.16;454.4;417.89;381.74;346.04;310.92;276.5;242.97;210.49;179.3;149.64;121.77;95.966;72.413;51.159;32.018
0.47;2052.1;2051.8;2050.7;2049.0;2046.6;2043.5;2039.7;2035.2;2030.1;2024.2;2017.7;2010.5;2002.6;1994.0;1984.8;1974.9;1964.3;1953.0;1941.1;1928.6;1915.4;1901.5;1887.0;1871.9;1856.1;1839.7;1822.7;1805.0;1786.7;1767.9;1748.4;1728.3;1707.7;1686.4;1664.6;1642.2;1619.3;1595.8;1571.7;1547.1;1522.0;1496.3;1470.2;1443.5;1416.4;1388.7;1360.6;1332.0;1302.9;1273.5;1243.5;1213.2;1182.4;1151.2;1119.7;1087.7;1055.4;1022.8;989.79;956.5;922.9;889.02;854.87;820.49;785.88;751.07;716.09;680.96;645.72;610.41;575.04;539.68;504.37;469.17;434.13;399.32;364.84;330.77;297.24;264.36;232.3;201.24;171.39;142.98;116.29;91.574;69.038;48.742;30.507
0.475;2162.2;2161.8;2160.7;2158.9;2156.4;2153.1;2149.1;2144.4;2138.9;2132.7;2125.8;2118.2;2109.9;2100.9;2091.1;2080.6;2069.5;2057.6;2045.1;2031.8;2017.9;2003.2;1987.9;1972.0;1955.3;1938.0;1920.0;1901.4;1882.1;1862.2;1841.7;1820.5;1798.7;1776.3;1753.2;1729.6;1705.4;1680.6;1655.2;1629.2;1602.7;1575.7;1548.1;1519.9;1491.2;1462.1;1432.4;1402.2;1371.6;1340.4;1308.8;1276.8;1244.3;1211.4;1178.1;1144.4;1110.3;1075.9;1041.1;1006.0;970.5;934.75;898.72;862.44;825.92;789.19;752.28;715.22;678.04;640.78;603.48;566.18;528.93;491.8;454.84;418.14;381.79;345.88;310.54;275.9;242.15;209.46;178.07;148.25;120.27;94.418;70.935;49.884;31.07
0.48;2169.9;2169.5;2168.4;2166.6;2164.0;2160.7;2156.7;2152.0;2146.5;2140.3;2133.4;2125.8;2117.5;2108.4;2098.6;2088.2;2077.0;2065.1;2052.5;2039.2;2025.3;2010.6;1995.3;1979.3;1962.6;1945.3;1927.3;1908.6;1889.3;1869.3;1848.8;1827.5;1805.7;1783.2;1760.2;1736.5;1712.2;1687.4;1661.9;1635.9;1609.4;1582.3;1554.6;1526.4;1497.7;1468.4;1438.7;1408.4;1377.7;1346.5;1314.9;1282.7;1250.2;1217.2;1183.8;1150.0;1115.9;1081.3;1046.4;1011.2;975.61;939.75;903.61;867.2;830.55;793.69;756.64;719.44;682.1;644.67;607.2;569.71;532.27;494.93;457.76;420.82;384.22;348.05;312.43;277.5;243.43;210.41;178.68;148.51;120.19;94.025;70.283;49.071;30.238
0.485;2025.9;2025.6;2024.5;2022.8;2020.5;2017.4;2013.7;2009.3;2004.2;1998.5;1992.1;1985.0;1977.2;1968.8;1959.7;1950.0;1939.6;1928.6;1916.9;1904.6;1891.6;1878.0;1863.7;1848.9;1833.4;1817.3;1800.5;1783.2;1765.2;1746.7;1727.6;1707.9;1687.6;1666.7;1645.3;1623.3;1600.7;1577.6;1554.0;1529.8;1505.1;1479.9;1454.2;1428.0;1401.3;1374.1;1346.4;1318.3;1289.7;1260.7;1231.3;1201.4;1171.1;1140.4;1109.4;1077.9;1046.1;1014.0;981.48;948.67;915.55;882.15;848.48;814.55;780.39;746.03;711.47;676.76;641.92;606.97;571.96;536.93;501.92;466.97;432.16;397.54;363.2;329.23;295.73;262.84;230.7;199.5;169.45;140.8;113.84;88.882;66.195;45.939;28.044
0.49;2107.0;2106.7;2105.6;2103.9;2101.4;2098.3;2094.4;2089.8;2084.6;2078.6;2072.0;2064.6;2056.6;2047.9;2038.5;2028.4;2017.6;2006.1;1994.0;1981.2;1967.8;1953.7;1938.9;1923.5;1907.4;1890.7;1873.4;1855.4;1836.8;1817.5;1797.7;1777.3;1756.2;1734.6;1712.3;1689.5;1666.1;1642.2;1617.6;1592.6;1567.0;1540.8;1514.1;1486.9;1459.2;1431.0;1402.3;1373.2;1343.5;1313.4;1282.9;1251.9;1220.4;1188.6;1156.4;1123.7;1090.7;1057.3;1023.6;989.53;955.14;920.45;885.47;850.23;814.74;779.03;743.12;707.03;670.8;634.46;598.04;561.59;525.14;488.75;452.49;416.41;380.59;345.14;310.17;275.79;242.17;209.5;178.01;147.94;119.62;93.364;69.492;48.195;29.415
0.495;2105.9;2105.5;2104.5;2102.7;2100.2;2097.1;2093.2;2088.7;2083.4;2077.5;2070.8;2063.5;2055.5;2046.8;2037.4;2027.3;2016.6;2005.2;1993.1;1980.3;1966.9;1952.8;1938.1;1922.7;1906.6;1889.9;1872.6;1854.7;1836.1;1816.9;1797.1;1776.7;1755.7;1734.1;1711.9;1689.1;1665.8;1641.9;1617.4;1592.4;1566.8;1540.7;1514.1;1486.9;1459.3;1431.1;1402.5;1373.3;1343.8;1313.7;1283.2;1252.2;1220.9;1189.1;1156.9;1124.3;1091.3;1058.0;1024.3;990.24;955.89;921.24;886.29;851.08;815.62;779.93;744.04;707.97;671.74;635.41;598.98;562.52;526.05;489.64;453.33;417.2;381.33;345.81;310.74;276.27;242.53;209.73;178.08;147.86;119.37;92.964;68.968;47.61;28.865
